label,hr_mean,hr_std,hr_min,hr_max,hr_range,bf_mean,bf_std,bf_min,bf_max,bf_range,hr_rmssd,hr_slope,hr_skew,hr_kurtosis,bf_skew,bf_kurtosis,time_center,bf_rr,hr_bf_corr_long,hr_slope_long,participant
pranayama,0.6209366608683449,0.02041141821525255,0.5522923371470296,0.6956625831065507,0.14337024595952108,0.13099570465197952,0.09988438455799774,0.017425569617463645,0.29728172516437473,0.27985615554691107,0.004727423177848213,-2.8180340983504266e-06,0.14992356055783662,1.639498824323323,0.3653665717628204,-1.4014426631885772,160,5.001736714136853,-0.11989390629125538,-2.708846161459296e-06,P2
pranayama,0.6242656429535494,0.020877266713786286,0.5586039269343912,0.7080630330387677,0.14945910610437652,0.09642836877528771,0.09388205672039662,0.010162043911932837,0.32195125756455184,0.311789213652619,0.005047833154188286,-4.202685318999792e-06,0.09383675020211037,1.4628110880408602,0.795973624314895,-0.7192715445918036,170,4.708960104643558,-0.12064277824619987,-2.751467265891677e-06,P2
pranayama,0.6183698845966963,0.02029987244214995,0.5328396984515388,0.6756209482453135,0.1427812497937747,0.09005162067999398,0.09318742614241345,0.00983299692948533,0.3278992394284628,0.31806624249897747,0.004839183096802902,5.178082278834798e-06,-0.5314728615673907,1.8890942032554996,1.4586798492598059,0.9059076516638478,180,4.507042253521127,-0.07166045773584889,9.928502257109766e-07,P2
pranayama,0.6221554030239228,0.018787885831821716,0.5574204351055426,0.6917146772784885,0.13429424217294583,0.1269190178481918,0.0966972004551962,0.009667144774334172,0.2695729918881573,0.25990584711382314,0.004678655921375476,4.847043091369593e-06,0.0529274201324729,1.3228328857483014,0.1518928690211091,-1.58959754009965,190,4.926445432774546,-0.10258185064601004,-4.077457181525223e-06,P2
pranayama,0.6219523823577899,0.019454800490486215,0.5456881741008662,0.6901753679713513,0.14448719387048503,0.1004600463627059,0.07829708942064724,0.009519462980843461,0.24470638236905817,0.2351869193882147,0.004725784446204338,-2.8298580176443027e-05,0.19018544520035435,2.6408965918711766,0.5299260568559906,-1.2143618366984623,200,5.11727078891258,-0.15318310593624168,1.4068019738554492e-06,P2
pranayama,0.6214170874087479,0.025977459741936486,0.5475319722443721,0.7720474848598844,0.22451551261551228,0.11758254939178618,0.08454695072725515,0.008510993692673458,0.24052075224496308,0.2320097585522896,0.005198641724076396,1.7415074928820623e-05,0.9964919485126978,4.780252088275127,0.07872610573189458,-1.5531496765714983,210,5.058548009367683,-0.17802034111351409,-6.172421951744939e-06,P2
pranayama,0.6210327586703234,0.027571408917343224,0.5255931941153688,0.7240836187572354,0.19849042464186661,0.1569096646511531,0.14738209422744125,0.012017561472096431,0.4530108967152966,0.44099333524320017,0.005491837476462651,-2.5828542049036638e-05,0.00655697391596225,1.2405546699444798,0.704620544312861,-0.9427279455374231,220,4.95697074010327,-0.19216351349768968,-1.0662914298527338e-07,P2
pranayama,0.6172285296873683,0.019064975424098324,0.5481545153439406,0.6708209869617895,0.12266647161784894,0.09548300418771945,0.0741788651511498,0.011236108112247258,0.25138252477507195,0.24014641666282469,0.0046817040614952135,3.2377832332794266e-05,-0.48986232661583007,1.4767763127747804,0.5128692113040489,-1.1187504562310553,230,4.998264491496008,-0.14328171865709505,-2.278854212724955e-06,P2
pranayama,0.624676755357042,0.02061668626763078,0.5672033076176651,0.7002399980641517,0.13303669044648658,0.08962264972178008,0.08906910124121153,0.007984985352251164,0.26198546715457277,0.2540004818023216,0.004788793867971522,-3.446305840979473e-05,0.44998666759602124,1.0456808189115359,0.8862698964399935,-0.7317802947593401,240,5.187319884726225,-0.16380148098395092,-6.712671184076618e-06,P2
pranayama,0.6165768594166976,0.022025976437493506,0.5514380818926237,0.6961582711340016,0.14472018924137797,0.10881618441622647,0.09205061331310485,0.012742334296294967,0.26356889856621124,0.2508265642699163,0.004703822469276205,3.091939618946049e-07,0.08437708184738382,0.9290122817651261,0.5386349742297009,-1.3887947746174634,250,5.25164113785558,-0.0636979805033289,1.0443507268992717e-05,P2
pranayama,0.6198809598663609,0.022720107444594153,0.5683068734183999,0.7116318401831297,0.14332496676472983,0.13198450289654057,0.10006831392703727,0.013725816365383612,0.30233403432702355,0.28860821796163993,0.005205963514906664,4.69994681375067e-05,1.2544772853748278,2.5356008376818693,0.3210799855969455,-1.4298475471933065,260,4.8979591836734695,-0.08284356519650647,-4.146659189795353e-06,P2
pranayama,0.6117423186687219,0.02895604322762394,0.46078125126028513,0.720191074535776,0.2594098232754909,0.16974057698873107,0.10105341229770319,0.012660338182498157,0.36086400296349563,0.34820366478099746,0.005346629881168854,-1.9944079888889003e-05,-0.2605696943217987,3.5617713152018373,0.16213343608957353,-0.8943001310589072,270,4.8979591836734695,-0.16375859100359175,2.8952562069159414e-06,P2
pranayama,0.6244633460640413,0.021952768715748416,0.5578660777071506,0.6938919282777428,0.13602585057059224,0.09353138292963342,0.08968255996960009,0.013637087624496386,0.24839261625857606,0.23475552863407967,0.004882987528420783,-5.254311422600207e-06,0.10177320410613691,0.8606166527717258,0.743298442000077,-1.1497884921132813,280,4.619826756496631,-0.15266287811297952,8.935270121867104e-06,P2
pranayama,0.6200776230371812,0.022676700342724867,0.5502648557921516,0.7064047512723785,0.1561398954802269,0.07202413168324799,0.06636632213875268,0.01130372281714329,0.23958996367799854,0.22828624086085525,0.004724094474493938,1.8781088964028302e-05,0.6282573504551308,1.5982769352237174,0.9290298250289285,-0.4598225434400569,290,4.806408544726302,-0.16955871732259623,-8.340904308015243e-06,P2
pranayama,0.6146237995513689,0.023996659815847032,0.5198718837097963,0.7000854621887403,0.18021357847894404,0.08865977891258234,0.09706127981982907,0.007369747935839559,0.27773141464550083,0.2703616667096613,0.005150117437831704,-2.609618425320953e-05,0.2348649078947785,1.7941373899161333,0.9562602402907548,-0.789060673603871,300,4.970659302726959,-0.17095368841213798,-5.204281273104433e-07,P2
pranayama,0.6148924715364169,0.022593716505847863,0.5431140427098083,0.6831064973994584,0.13999245468965005,0.13701476946858965,0.11396925100831799,0.00858472129715492,0.3269742727532232,0.3183895514560683,0.004702435552975838,1.3153422777165598e-05,0.16190657813716564,0.39125311994496714,0.40505869783456916,-1.3824734254762259,310,4.96038580778505,-0.0726051386410338,-6.2537686833182e-07,P2
pranayama,0.6221115681345987,0.024842310728983866,0.5580075981055128,0.7157199831935235,0.15771238508801066,0.11768266121680099,0.10135004876441389,0.006773684262016969,0.2947394173031652,0.28796573304114825,0.0051737356487158055,-2.5500863665576618e-06,0.6192152414051996,0.6004783317570728,0.5099271046484112,-1.2885729702173672,320,5.119696610571226,-0.059351103021622366,-1.0913828864939079e-06,P2
pranayama,0.6193163005040051,0.023400545337480195,0.5613390102810969,0.6991538473383399,0.13781483705724296,0.11750946199011135,0.10174459117834947,0.008299561215354958,0.29623496024870133,0.28793539903334636,0.004637953516856156,1.3340863978370532e-05,0.41446277398984377,0.5723727442140394,0.49776909176700596,-1.2923660549309484,330,5.191059841384283,-0.19662101715154798,-1.4512562440729496e-07,P2
pranayama,0.6260326304578367,0.03444563647517108,0.520094613352311,0.7112459587860193,0.19115134543370826,0.16227201492650203,0.1537729865608661,0.011462106042465342,0.4734882420715586,0.46202613602909326,0.005709913371576091,-2.3389667739925994e-05,-0.06615228387285386,-0.09957658735931574,0.6290397548897415,-0.9931951562308381,340,5.2805280528052805,-0.20823872208572236,2.4445647612236546e-06,P2
pranayama,0.6260751460788526,0.02695293546750049,0.547924819671462,0.7292115333991653,0.18128671372770333,0.08487041220624883,0.07821363017283602,0.012495546063931528,0.29227973562603216,0.2797841895621006,0.0051913830902251745,2.2164807469932287e-05,0.36199409671571264,0.9352023201083992,1.1541074198625545,0.25038301613493763,350,5.558414822439526,-0.2986341652281362,-4.0463315541793924e-07,P2
pranayama,0.6148866759827976,0.023114722742582482,0.5461869785101402,0.6865918955007368,0.14040491699059665,0.1443081832376141,0.10422304837808621,0.018336447352789248,0.31837185491297176,0.30003540756018254,0.004868984638640582,-1.3103621773421041e-05,0.05500821838879487,0.11242349521454287,0.3145605727111268,-1.3894442407507095,360,6.064008983717013,-0.262413421792111,-1.2996763484724589e-06,P2
pranayama,0.6286455817313125,0.028529606405640867,0.5298201994337567,0.7166153013614466,0.1867951019276899,0.11421182071403604,0.09489007516979603,0.013264498200802381,0.2811715854607641,0.2679070872599617,0.005250816146595019,1.153733437651766e-05,0.3186955615006665,1.4123958277146427,0.5543183366608405,-1.2262190758945712,370,7.007299270072993,-0.055520193391951536,1.7493366384101205e-06,P2
pranayama,0.6228005229349638,0.1127178103413713,0.12789704354348425,1.0,0.8721029564565157,0.06343557650625051,0.05995761974553993,0.012276697855039981,0.39163634208146575,0.37935964422642576,0.019873751879929284,-1.0949193688134888e-05,0.634027346060006,3.7591014787342667,2.8539127657442145,10.00423731946881,380,5.519356075124569,-0.040911088302736626,6.640413899498797e-06,P2
chanting,0.604718112111757,0.0450841968727515,0.4147548580726125,0.787888053698558,0.3731331956259455,0.14642267075254706,0.17899902379704805,0.02053870285259744,0.6346620035868635,0.6141233007342661,0.006970467827877871,4.583846314223187e-05,-0.8111473455212193,3.9254481052173507,1.659715547264387,1.3566825302460908,390,4.967230079337703,-0.046517928295357794,1.2083617779552053e-06,P2
chanting,0.6190285357154288,0.03230655236254316,0.5430843454241284,0.732028375939775,0.18894403051564657,0.14532929512821716,0.12906519618471465,0.023034670457636335,0.4748298336177886,0.4517951631601522,0.005512452238642781,-3.701788045460776e-05,0.6805990697875146,0.675930836538599,1.3064930819019687,0.4904306103835139,400,5.133689839572193,-0.04751204003373771,-6.034170699020213e-06,P2
chanting,0.6220837942217461,0.037638635090986736,0.5429816881403428,0.8006635693497481,0.2576818812094054,0.1656993791728689,0.15256979707115736,0.019166426011305634,0.5517131317436587,0.5325467057323531,0.005955909585992201,-1.5187931267530337e-05,1.5205050437486756,3.8493000287519035,1.275319311990475,0.48450018836375275,410,4.808548530721281,-0.055190272038393134,5.3963817707026785e-06,P2
chanting,0.620827982093252,0.021332886620782126,0.5585967775878417,0.6863418516880806,0.12774507410023894,0.16090285746618424,0.1748547348811904,0.02518984374576034,0.5698664415665046,0.5446765978207442,0.004706161792083243,3.267251373223729e-05,0.47087591006540486,0.5878218552735155,1.1622057150099836,-0.12513203744695112,420,4.622792937399678,-0.0623717119596947,-1.2330102195327042e-05,P2
chanting,0.6142995870732786,0.03431978967721961,0.5411778530108686,0.7340439417170547,0.19286608870618605,0.07543630140628058,0.04761381210271168,0.025304952823135673,0.1881110590130054,0.16280610618986974,0.0061082210518566965,-3.8474788959841446e-05,1.3184531939916702,1.5245065753761162,0.7794043892898692,-0.6930563311841014,430,3.9746066795473367,-0.03958556873562785,-2.136783864628335e-07,P2
chanting,0.6152148183864152,0.023982905440761385,0.5520649329317822,0.7215538499781051,0.16948891704632296,0.17181932093878483,0.1558620826340686,0.015737664888207083,0.556583900562512,0.5408462356743049,0.004849672873238976,8.301644007522683e-06,1.0614472005619262,2.8879543262959695,1.1607596189040927,0.2599043696959491,440,3.71900826446281,-0.04988952684342872,3.286713483257227e-07,P2
chanting,0.6259163817774104,0.024216635020810447,0.5601468109147919,0.7188656956753995,0.15871888476060758,0.10070085530951146,0.1428435407721006,0.02546899738333705,0.595737506040607,0.57026850865727,0.004791298555260305,-1.7463195530601678e-05,0.857343366973769,1.7425051180510867,2.4007122158739467,4.47533516091717,450,3.8236856080722252,-0.14134370240050564,-9.266462073140719e-06,P2
chanting,0.617624681166623,0.030044579738018624,0.5160231521505328,0.7415379234337964,0.22551477128326358,0.1503024736184495,0.12956904329385066,0.04492967219439744,0.5953192903046141,0.5503896181102166,0.005340771598515666,6.726190781726205e-06,0.7451853659336748,1.8982679081928362,1.912238029668166,3.1191582550361403,460,3.7008481110254436,-0.20702658636666502,2.6583959115044953e-06,P2
chanting,0.6156802802598663,0.03699613994052911,0.5297159839590465,0.762630695554407,0.23291471159536048,0.14142092720648375,0.13776067083138274,0.02063253218469005,0.4804137014943278,0.45978116930963775,0.006542672265149502,1.2071396674340947e-05,1.1050410400017605,1.8385364925763241,1.076173938549305,0.003967092943810702,470,3.585657370517928,-0.183158486828919,3.2743014232943883e-06,P2
chanting,0.6251124558604054,0.021743078202265415,0.5663292541728122,0.6937390422515293,0.12740978807871706,0.0599083278157682,0.03178699283205106,0.02247145814208877,0.138663572233804,0.11619211409171522,0.004734391723033006,1.5316100108449803e-05,0.7058345609710668,1.093891718902201,0.8091580922256841,-0.3095862982914923,480,3.415559772296015,-0.26164944455652983,2.3783798383056792e-06,P2
chanting,0.615746267626438,0.022575847766277232,0.5374262792380597,0.6900023171215266,0.15257603788346685,0.16438215548153992,0.13283507169731107,0.0147087580764184,0.4846930965631463,0.4699843384867279,0.004649222687123234,-2.3555263715564398e-05,0.2246601030604756,0.519610545891628,0.9606081633585126,0.051719679329675916,490,3.415559772296015,-0.2692144910244423,6.148170696087206e-06,P2
chanting,0.6268955902708098,0.024974765060043237,0.5517029743481231,0.7311330577718438,0.1794300834237207,0.04731938782750307,0.023845047198228587,0.013143244388818273,0.09789735109297387,0.0847541067041556,0.004958301291942764,2.254702253547819e-05,0.9737307299335307,2.1364701510701236,0.5650082281788129,-0.8888242016717616,500,3.4188034188034186,-0.18940509790818885,3.5032561912734286e-06,P2
chanting,0.6181969581730042,0.025964179414635614,0.5211349349335883,0.7150264965781805,0.1938915616445922,0.1824964036844431,0.14360651223627383,0.026485513852007262,0.5622122123590647,0.5357266985070575,0.004720916487130131,-1.0250451997577867e-06,0.3566365980863882,2.241285420996366,1.4038584208458833,0.8000936238530136,510,3.4640365648304066,-0.15067695258899294,-8.031557582303533e-06,P2
chanting,0.6217404483049513,0.020037488193771682,0.5590869661179428,0.6987435848363123,0.13965661871836943,0.16012026614223854,0.20979327545878823,0.02435053502679117,0.6820902433445271,0.6577397083177359,0.0049392476125891685,-2.404960742144552e-05,0.26245285363109333,1.6793606001128767,1.438774504080571,0.4694602855097423,520,3.5104826913700635,-0.09749432810380003,7.986912357325095e-06,P2
chanting,0.6143553900909388,0.019697994088498247,0.5536607954032443,0.6776753771371816,0.12401458173393731,0.12578187657246834,0.06028270003733649,0.05434570970226993,0.342843383875878,0.28849767417360805,0.004310643511555071,3.759013370623593e-05,0.2529751439612984,1.1096328176837629,1.0230006845491906,0.9640032968544099,530,3.524229074889868,0.1267344952733751,-9.186833934487793e-06,P2
chanting,0.6391829121818108,0.029242494368036224,0.54981536354238,0.7540106917560944,0.20419532821371433,0.2285649973273586,0.21174706922699243,0.029820150404603105,0.7199085188849997,0.6900883684803967,0.004946857519316495,-4.363881696768564e-05,1.1365543990563274,2.531283319712535,0.9871320691430993,-0.21017923053350707,540,3.5380835380835385,0.2032070326010231,8.557065106443394e-07,P2
chanting,0.6085908999236729,0.021469957075345825,0.5397576078212935,0.6889128666973081,0.14915525887601466,0.08450384266722168,0.03579342833633666,0.03607663812901038,0.15941679319112106,0.12334015506211068,0.004736754817270849,3.224935796423476e-05,0.3219308770009761,1.8624541010420481,0.4798468301969566,-1.0474819087659244,550,3.515625,0.14658089541337307,4.529065210104252e-06,P2
chanting,0.6119024584555568,0.02195994439585679,0.5387979455344291,0.6652133328347125,0.12641538730028345,0.21490571484219478,0.14382826018773046,0.03282288941739228,0.5644339940970752,0.5316111046796829,0.004426832902743712,-1.513064483683907e-05,-0.17760447231135829,0.0012208262212620724,1.0313527730071277,0.12947964332436923,560,3.7637219027705178,0.1165828354254527,-2.951931582345103e-06,P2
chanting,0.6202098499724727,0.021055548355855297,0.5502237012203528,0.6883015059090176,0.13807780468866482,0.19569529441736902,0.1868629988833312,0.04368311632016893,0.6428093463770427,0.5991262300568737,0.0045913456418059115,7.511091264031748e-06,0.12252621700608551,0.5174340745548172,1.178530427266669,-0.022768006726404888,570,4.049493813273341,-0.09550529015163595,7.823416884141856e-06,P2
chanting,0.6184692515006736,0.01854163764146399,0.5557121079133176,0.6888402733323493,0.13312816541903172,0.1198723127714078,0.0406309059201292,0.06433045664970248,0.2180896678377331,0.1537592111880306,0.004069256516641223,2.8615717856729045e-06,0.15694490823041363,2.321486677985418,0.4484343158169154,-0.8953777009637998,580,3.8971583220568338,-0.16733681896043823,-5.87227924589713e-06,P2
chanting,0.6219202675847465,0.024874099210925,0.5361816513303792,0.691239520707808,0.15505786937742883,0.21581902260626573,0.14115920237341772,0.036117364418307096,0.5608744076173129,0.5247570431990058,0.00503042747088866,-2.0596381379632638e-05,0.2154931975020327,0.4057818792607817,0.8874022078484989,0.06058585848601927,590,3.755868544600939,-0.11668175474640431,1.0066753509838123e-05,P2
chanting,0.6226020156757494,0.02135190549082151,0.5547971748715309,0.7047627846814373,0.14996560980990636,0.08271674012778504,0.03364381059846179,0.02836944868760999,0.185787636608643,0.15741818792103301,0.004683692009447551,4.65967827207193e-05,0.5307326814232631,2.4007192914947693,0.4722482519900311,-0.7610412345392676,600,3.443328550932568,-0.13980884528432092,4.533266215201355e-08,P2
chanting,0.6131885304224676,0.021093681174616262,0.5256843941130264,0.6758284626118487,0.15014406849882234,0.23278787138774698,0.1750769386727476,0.07765416109330553,0.6930031672554644,0.6153490061621589,0.004622665889171931,-2.520679332131274e-05,-0.32820234181622854,1.6790428828639605,1.4309764674290788,0.7946189980748786,610,3.5036496350364965,-0.1513407478624592,3.222552680907422e-06,P2
chanting,0.6242520966986214,0.019171649158234702,0.5251133629719389,0.6806357565584997,0.15552239358656084,0.1763897810741916,0.18672990695033345,0.03679727904646118,0.6293690864345175,0.5925718073880564,0.004524932013868928,1.950564773934978e-05,-0.579032812789184,3.4149680055078244,1.2264349541291162,0.028104603506955872,620,3.5661218424962855,-0.1419232693086895,5.823967689353842e-06,P2
chanting,0.6179070947151373,0.017465762026409877,0.5485559786502006,0.6737731171370798,0.1252171384868792,0.12011562858015647,0.04842122176015327,0.057110524381323184,0.24777347161486557,0.19066294723354238,0.00417820740882242,-6.443424959849675e-06,-0.23704439824377804,1.9178881067202944,0.6694819182496062,-0.40378436971275367,630,3.72960372960373,-0.16428987038868237,-7.595416890009051e-06,P2
chanting,0.6209396651215352,0.022929099495175624,0.5357498491304387,0.7082140858992281,0.17246423676878941,0.24430030579791842,0.17575039005173915,0.031237590928891768,0.6844559454680295,0.6532183545391377,0.004626768442883564,-1.4955730268476908e-05,-0.025045828695654165,1.0979909933698746,1.042905080548069,0.257170202111348,640,3.9087947882736156,-0.11489842053689267,2.1533587385678492e-06,P2
chanting,0.6310175846732998,0.02465548623790782,0.5712111579668148,0.7081413092176571,0.1369301512508423,0.17137290566724764,0.23354751225189208,0.03184043102426457,0.9462593077095165,0.9144188766852519,0.004961638202382207,1.4646841834217346e-05,0.8618822342821626,0.7019199769402533,2.4110727802349707,4.449097966753591,650,3.641881638846737,-0.10750181875322523,-2.2842009462521277e-06,P2
chanting,0.6112400551519953,0.02417127033828295,0.5380477224381554,0.7074998845105437,0.16945216207238833,0.1989911146231841,0.18081689327947875,0.05795494230302234,0.9169006284470869,0.8589456861440645,0.004936267302623566,-6.457173703190618e-06,0.813278213352102,2.6552326244411564,2.296494428939011,4.895631222761905,660,3.5901271503365746,-0.12693139539824366,-3.7757486465722866e-06,P2
chanting,0.6206468123813306,0.024855416881330278,0.5440229263045172,0.7177082348006801,0.17368530849616293,0.18294057811734818,0.17871588693512153,0.030481477121647685,0.6067898726906314,0.5763083955689837,0.004655964686072134,-1.5129575490126872e-05,0.36055177075562417,1.6257128101865312,1.1310834652791324,-0.04065298654500804,670,3.5398230088495577,-0.10442011939085274,1.7926833709640036e-06,P2
chanting,0.6243164171391785,0.022453337561274978,0.5525352316131457,0.7017989222451577,0.14926369063201206,0.06927356792663343,0.03441562458086659,0.025052158243633108,0.15808562426133896,0.13303346601770585,0.004506872135396415,7.2263395125734175e-06,0.6212895823370789,1.0920909622247779,0.9611802327556893,-0.11743255598844016,680,3.938730853391685,-0.22831724629509675,-4.383519485209111e-06,P2
chanting,0.6106480857441102,0.020179904023318516,0.5129677230834261,0.684874769112756,0.17190704602932994,0.2710237643137639,0.18954752017354995,0.025873705211788476,0.7715726223722992,0.7456989171605107,0.00425994793513448,-8.069748536102168e-06,-0.6732902794860401,3.357703150828357,1.34919180511704,0.7615431944918827,690,3.9183673469387754,-0.2558098981355402,9.15246207607856e-07,P2
chanting,0.6197378434680317,0.02272787044339176,0.5525563130196379,0.6978004210415013,0.14524410802186338,0.21380798171902438,0.19693475636568583,0.03863926566514717,0.6994659663157939,0.6608267006506467,0.004871740267963199,1.4796703136896645e-05,0.16822820629665988,0.7905053375342588,1.177319257917375,0.07375654574021784,700,3.898213318895506,-0.27267983940365564,-8.679276158633787e-07,P2
chanting,0.6230502672541659,0.021453366183966725,0.561618568062863,0.6898699625520723,0.1282513944892093,0.15418403486601429,0.04337549842217177,0.08422153134209914,0.24123949594368588,0.15701796460158673,0.00458501332347187,-2.527400939999295e-05,0.37391963332505984,0.4957346477408011,0.030726508515887013,-1.1194449782009976,710,3.8196286472148544,-0.24797223956697845,-2.896210980761783e-06,P2
chanting,0.6148168862157484,0.022888401437507838,0.5426297203102043,0.7120408194691137,0.1694110991589094,0.2397997483948408,0.16746817045467513,0.04350978536510278,0.6650953554722802,0.6215855701071774,0.004838762770282869,-8.738090227423482e-07,0.4398093396722445,1.6906777887814544,1.1592769819712845,0.40898315024647136,720,3.74414976599064,-0.16010709285684271,-5.520273224804418e-06,P2
chanting,0.6224013849231208,0.01848850628126952,0.5566360234674331,0.6848276567521554,0.12819163328472227,0.13768620369781379,0.14162428078709394,0.04388316014184196,0.6776365631552678,0.6337534030134258,0.0044767951730052494,-1.6557917161931594e-05,-0.09918129681000128,1.7190011986784954,2.686232807727325,6.197657398025374,730,3.6199095022624435,-0.1891892847538781,-1.2700401683251918e-06,P2
chanting,0.6180834927729096,0.02430617055285997,0.5087667487191352,0.7018960800315992,0.19312933131246401,0.20973244017579007,0.13072182665641655,0.09956115300701923,0.6773773768392533,0.577816223832234,0.004830775131529212,3.571220812641274e-05,-0.3572041067538492,2.93952730750778,2.088962670264831,3.7989303457303816,740,3.821656050955414,-0.23244105333750986,-4.293427025241446e-07,P2
chanting,0.6180940605965067,0.025255032919657354,0.5381934591178132,0.6993525625091113,0.16115910339129802,0.2494262076535034,0.186685605924133,0.04087388107520757,0.7172018746674108,0.6763279935922032,0.004744402129395158,-2.1937953204427818e-05,0.22806621432044316,0.6533783268064548,1.0846475829664604,0.20687857396716902,750,4.060913705583757,-0.2322639379179648,1.899999951116583e-06,P2
chanting,0.6214294222684453,0.020308196123434014,0.5434586778768088,0.6910364059391466,0.14757772806233782,0.10175248993509801,0.05610563521506778,0.0,0.17087993770101711,0.17087993770101711,0.004700291395926583,3.642958700260379e-06,0.2200516138587886,1.3549967225669093,-0.6680278979879397,-0.9771175511391355,760,4.074702886247878,-0.2947840896755649,7.6132138744756475e-06,P2
viparita_swasa,0.628463669543602,0.031713180209934924,0.5468921973865223,0.7316718251951937,0.1847796278086714,0.04882596169982659,0.008990652157478353,0.0364539148300964,0.0986552601284136,0.062201345298317195,0.008310645989711223,7.27109931041553e-06,0.13629319823423713,-0.3442280411375882,1.458593832312292,3.83550538261391,770,4.074702886247878,-0.19917445411578488,1.3514059953810576e-05,P2
viparita_swasa,0.6326846136957349,0.046392989403692415,0.5028857695739773,0.7749904492061206,0.27210467963214324,0.07589080456004306,0.009292512770066319,0.062413889140587014,0.0948699052558196,0.03245601611523259,0.011468207340832497,7.280922023725674e-05,-0.09246259897483781,-0.48263133301057115,0.466709678046314,-0.8788379186753033,780,2.778849864917021,-0.10988503423038633,-1.0549181638127707e-05,P2
viparita_swasa,0.6225803284843482,0.04778142088171301,0.5087936962561059,0.7355724353460645,0.2267787390899586,0.07489602261662846,0.015190147855124117,0.056410727392705515,0.10878789065286427,0.05237716326015876,0.011779427423200053,-0.00010532744251620521,0.007051772041201025,-0.8594148443740428,0.8074223311050799,-0.5511313452438031,790,11.626297577854672,-0.0579396333219902,1.1598974575942288e-05,P2
viparita_swasa,0.6221580191151698,0.04253500871259318,0.526796667451244,0.7344397222093749,0.20764305475813094,0.06785539216733737,0.011623684181924209,0.05127328822802628,0.09267599567708022,0.041402707449053944,0.009853640270522422,9.750517136064785e-05,0.044478631995055626,-0.7494939220619852,0.6353270701416998,-0.6915800659920701,800,15.238095238095237,-0.03704560992826675,2.2597587358103485e-07,P2
viparita_swasa,0.6227677634222355,0.049625745512038105,0.49792888929950413,0.743654679962252,0.24572579066274786,0.07534542109526458,0.010961961668018067,0.05602969961865914,0.09652292136877093,0.04049322175011179,0.011696032538368782,-4.0222865296774176e-05,0.05807350827765757,-0.9011920396213298,0.18521383979814057,-0.9332010642199178,810,15.676028739386023,-0.045895033215166844,-3.991527535493848e-06,P2
viparita_swasa,0.6227636169540056,0.04985160652482067,0.5124548949558838,0.7525385679748623,0.24008367301897848,0.07491915586728796,0.012420762336326378,0.05019731409131971,0.09363334456136058,0.04343603047004087,0.011373365513793672,6.014708588967003e-05,0.1310398896258556,-1.0028350621412436,-0.2533383618930655,-1.2949646862824875,820,7.098258297732501,-0.010159505300226777,-3.1436119794242777e-06,P2
viparita_swasa,0.62246810711638,0.061135788353413684,0.4869865394302712,0.7664885929425895,0.2795020535123183,0.10177526713282971,0.026695629323482302,0.06546659631141565,0.15115168420601202,0.08568508789459638,0.01380621425269441,-0.00010682804147257336,0.0487344251166373,-0.9765635268336279,0.37373943830024103,-1.1261649445348574,830,12.837084911967908,-0.014714820506337179,-2.404177827591135e-05,P2
viparita_swasa,0.6222535900565758,0.05123095038545901,0.49112931078093147,0.7414970438368403,0.25036773305590887,0.08207350220066341,0.008598192989208544,0.06093529264044518,0.09274241359973884,0.03180712095929366,0.011436723884524744,1.1258234886215671e-05,0.009633552763141814,-0.892394626198663,-0.9790850250318445,0.05973483167412619,840,12.949640287769784,-0.026768745820817196,-2.681959729996843e-06,P2
viparita_swasa,0.6259869881434325,0.053106213030534075,0.5192038780988751,0.7617709408026554,0.24256706270378026,0.09215794496488317,0.017456173059338328,0.06653169821773325,0.13456685658133624,0.068035158363603,0.01184173103927112,2.8526962080117254e-05,0.17760283618682646,-0.954362061990385,0.7678278262588897,0.06293064025152084,850,11.937470393178588,-0.02839920614305285,-2.0794974339821692e-07,P2
viparita_swasa,0.6224164353669576,0.04785239023463859,0.4915877855430325,0.7485435497862332,0.25695576424320066,0.07722464089523481,0.016339712259684686,0.05215475449600724,0.11494595956525092,0.06279120506924368,0.01081658579889988,7.441828150237815e-05,0.05442294314160321,-0.6317016502129489,0.4110974931549793,-0.9577011497409353,860,12.93026040107752,-0.01842253282549463,3.1223396181589565e-05,P2
viparita_swasa,0.6191952728367686,0.04930079121211367,0.5083600608903929,0.7474225689105225,0.23906250802012963,0.074249661966113,0.008225299162166126,0.061956448985841545,0.09337847704195676,0.031422028056115214,0.011066158363663021,2.1559251706618396e-05,0.21268600843521476,-0.9205459677729091,0.5827741247891413,-0.5985995126442156,870,13.259668508287291,-0.015589583199111186,2.6533547056021636e-05,P2
viparita_swasa,0.6193778608843304,0.05482313989013029,0.501606953124449,0.7935283381765433,0.2919213850520943,0.07476509347170926,0.012902668247488591,0.05302769907480789,0.10235991461328013,0.049332215538472245,0.01208921278386117,2.0801848710868174e-06,0.24484441831445627,-0.8025300316706647,0.4935224084145267,-0.406502100498213,880,15.047021943573668,-0.01904530352446227,2.7481828438660137e-05,P2
viparita_swasa,0.6212621022549453,0.055835727903256874,0.5076449429188599,0.7580488809989445,0.25040393808008465,0.08795004884069677,0.013114994799910242,0.059672570994193264,0.11184771342377818,0.05217514242958492,0.012136876678772425,3.20504594769036e-05,0.18068576972980066,-1.0661932038949786,-0.10941114019047275,-0.2665168099310087,890,15.15390686661405,-0.01272093493276377,-9.082381675869223e-06,P2
